Application,QProto Name,NetMon Old Name,NetMon New Short Name,NetMon New Long Name,Syslog Field,SIEM MPE Tag,SIEM Mapped Field (6.3 Name),SIEM Long Name 6.3,Status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BASE,familyQ_PROTO_BASE,family,Family,Family,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BASE,family_endQ_PROTO_BASE,family_end,FamilyEnd,Family End,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BASE,flow_idQ_PROTO_BASE,flow_id,FlowID,Flow ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BASE,multi_match_proto_idQ_PROTO_BASE,multi_match_proto_id,MultiMatchProtoID,Multi Match Protocol ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BASE,path_lenQ_PROTO_BASE,path_len,PathLen,Path Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BASE,packet_counterQ_PROTO_BASE,packet_counter,PktCounter,Packet Counter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BASE,session_packet_counterQ_PROTO_BASE,session_packet_counter,SessionPktCounter,Session Packet Counter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BASE,timeQ_PROTO_BASE,time,Time,Time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BEBO,is_mobile_serviceQ_PROTO_BEBO,is_mobile_service,IsMobileService,Is Mobile Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BEBO,loginQ_PROTO_BEBO,login,Login,Login,login,<login>,Login,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BEBO,passwordQ_PROTO_BEBO,password,Passwd,Password,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BGP,identifierQ_PROTO_BGP,identifier,Identifier,Identifier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BGP,nlri_prefixQ_PROTO_BGP,nlri_prefix,NLRIPrefix,NLRI Prefix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BGP,path_attr_value_as_numQ_PROTO_BGP,path_attr_value_as_num,PathAttrValueAsNum,Path Attribute Value As Number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BGP,path_attr_value_local_prefQ_PROTO_BGP,path_attr_value_local_pref,PathAttrValueLocalPref,Path Attribute Value Local Preference,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BGP,path_attr_value_next_hop_ipQ_PROTO_BGP,path_attr_value_next_hop_ip,PathAttrValueNextHopIP,Path Attribute Value Next Hop IP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BGP,withdrawn_prefixQ_PROTO_BGP,withdrawn_prefix,WithdrawnPrefix,Withdrawn Prefix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BING,encodingQ_PROTO_BING,encoding,Encoding,Encoding,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BING,query_indexQ_PROTO_BING,query_index,QueryIndex,Query Index,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BING,query_rawQ_PROTO_BING,query_raw,QueryRaw,Query Raw,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BING,query_textQ_PROTO_BING,query_text,QueryText,Query Text,command,<command>,Command,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BING,query_typeQ_PROTO_BING,query_type,QueryType,Query Type,object,<object>,Object,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BITTORRENT,canceled_chunk_data_offsetQ_PROTO_BITTORRENT,canceled_chunk_data_offset,CanceledChunkDataOffset,Canceled Chunk Data Offset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BITTORRENT,canceled_chunk_lengthQ_PROTO_BITTORRENT,canceled_chunk_length,CanceledChunkLength,Canceled Chunk Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BITTORRENT,canceled_chunk_numberQ_PROTO_BITTORRENT,canceled_chunk_number,CanceledChunkNumber,Canceled Chunk Number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BITTORRENT,classification_typeQ_PROTO_BITTORRENT,classification_type,ClassificationType,Classification Type,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BITTORRENT,client_versionQ_PROTO_BITTORRENT,client_version,ClientVersion,Client Version,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BITTORRENT,file_chunk_data_offsetQ_PROTO_BITTORRENT,file_chunk_data_offset,FileChunkDataOffset,File Chunk Data Offset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BITTORRENT,file_chunk_lenQ_PROTO_BITTORRENT,file_chunk_len,FileChunkLen,File Chunk Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BITTORRENT,file_chunk_numberQ_PROTO_BITTORRENT,file_chunk_number,FileChunkNum,File Chunk Number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BITTORRENT,file_completedQ_PROTO_BITTORRENT,file_completed,FileCompleted,File Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BITTORRENT,file_downloadedQ_PROTO_BITTORRENT,file_downloaded,FileDownloaded,File Downloaded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BITTORRENT,file_incompleteQ_PROTO_BITTORRENT,file_incomplete,FileIncomplete,File Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BITTORRENT,file_leftQ_PROTO_BITTORRENT,file_left,FileLeft,File Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BITTORRENT,filenameQ_PROTO_BITTORRENT,filename,Filename,Filename,objectname,<objectname>,Object Name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BITTORRENT,filesizeQ_PROTO_BITTORRENT,filesize,FileSize,File Size,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BITTORRENT,file_uploadedQ_PROTO_BITTORRENT,file_uploaded,FileUploaded,File Uploaded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BITTORRENT,peer_portQ_PROTO_BITTORRENT,peer_port,PeerPort,Peer Port,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BITTORRENT,peer_share_idQ_PROTO_BITTORRENT,peer_share_id,PeerShareID,Peer Share ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BITTORRENT,peer_share_ipQ_PROTO_BITTORRENT,peer_share_ip,PeerShareIP,Peer Share IP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BITTORRENT,piece_lengthQ_PROTO_BITTORRENT,piece_length,PieceLength,Piece Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BITTORRENT,torrent_filenameQ_PROTO_BITTORRENT,torrent_filename,TorrentFilename,Torrent Filename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BITTORRENT,trackerQ_PROTO_BITTORRENT,tracker,Tracker,Tracker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BITTORRENT,user_agentQ_PROTO_BITTORRENT,user_agent,UserAgent,User Agent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMFF,video_avgdatarateQ_PROTO_BMFF,video_avgdatarate,VidAvgDataRate,Video Average Data Rate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMFF,video_datarateQ_PROTO_BMFF,video_datarate,VidDataRate,Video Data Rate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMFF,video_durationQ_PROTO_BMFF,video_duration,VidDuration,Video Duration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMFF,video_brandQ_PROTO_BMFF,video_brand,VideBrand,Video Brand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMFF,video_heightQ_PROTO_BMFF,video_height,VidHeight,Video Height,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMFF,video_typeQ_PROTO_BMFF,video_type,VidType,Video Type,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMFF,video_uuidQ_PROTO_BMFF,video_uuid,VidUUID,Video UUID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMFF,video_widthQ_PROTO_BMFF,video_width,VidWidth,Video Width,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BSSAP,imei_receiverQ_PROTO_BSSAP,imei_receiver,IMEIReceiver,IMEI Receiver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BSSAP,imei_senderQ_PROTO_BSSAP,imei_sender,IMEISender,IMEI Sender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BSSAP,imsi_receiverQ_PROTO_BSSAP,imsi_receiver,IMSIReceiver,IMSI Receiver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BSSAP,imsi_senderQ_PROTO_BSSAP,imsi_sender,IMSISender,IMSI Sender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BSSAP,msisdn_receiverQ_PROTO_BSSAP,msisdn_receiver,MSISDNReceiver,MSISDN Receiver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BSSAP,msisdn_senderQ_PROTO_BSSAP,msisdn_sender,MSISDNSender,MSISDN Sender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BSSAP,timestampQ_PROTO_BSSAP,timestamp,Timestamp,Timestamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BSSAP,validity_periodQ_PROTO_BSSAP,validity_period,ValidityPeriod,Validity Period,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BXML,versionQ_PROTO_BXML,version,Version,Version,version,<version>,Version,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CDP,addressQ_PROTO_CDP,address,Addr,Address,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CDP,device_idQ_PROTO_CDP,device_id,DeviceID,Device ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CDP,platformQ_PROTO_CDP,platform,Platform,Platform,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CDP,port_idQ_PROTO_CDP,port_id,PortID,Port ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CDP,software_versionQ_PROTO_CDP,software_version,SoftwareVersion,Software Version,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CDP,VTP_mgmt_domainQ_PROTO_CDP,VTP_mgmt_domain,VTPMgmtDomain,VTP Management Domain,domain,<domain>,Domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHAP,challenge_nameQ_PROTO_CHAP,challenge_name,ChallengeName,Challenge Name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHAP,message_typeQ_PROTO_CHAP,message_type,MsgType,Message Type,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHAP,response_nameQ_PROTO_CHAP,response_name,ResponseName,Response Name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHROME_UPDATE,current_versionQ_PROTO_CHROME_UPDATE,current_version,CurrentVersion,Current Version,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHROME_UPDATE,new_versionQ_PROTO_CHROME_UPDATE,new_version,NewVersion,New Version,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHROME_UPDATE,plugin_current_versionQ_PROTO_CHROME_UPDATE,plugin_current_version,PluginCurrentVersion,Plugin Current Version,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHROME_UPDATE,plugin_idQ_PROTO_CHROME_UPDATE,plugin_id,PluginID,Plugin ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHROME_UPDATE,plugin_new_versionQ_PROTO_CHROME_UPDATE,plugin_new_version,PluginNewVersion,Plugin New Version,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CUPS,informationQ_PROTO_CUPS,information,Information,Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CUPS,locationQ_PROTO_CUPS,location,Location,Location,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CUPS,modelQ_PROTO_CUPS,model,Model,Model,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CUPS,printerQ_PROTO_CUPS,printer,Printer,Printer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DAILYMOTION,emailQ_PROTO_DAILYMOTION,email,Email,Email,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DAILYMOTION,loginQ_PROTO_DAILYMOTION,login,Login,Login,login,<login>,Login,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DAILYMOTION,passwordQ_PROTO_DAILYMOTION,password,Passwd,Password,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DAILYMOTION,query_rawQ_PROTO_DAILYMOTION,query_raw,QueryRaw,Query Raw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DAILYMOTION,query_textQ_PROTO_DAILYMOTION,query_text,QueryText,Query Text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCERPC,interface_uuidQ_PROTO_DCERPC,interface_uuid,InterfaceUUID,Interface UUID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCERPC,serviceQ_PROTO_DCERPC,service,Service,Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEBIAN_UPDATE,package_nameQ_PROTO_DEBIAN_UPDATE,package_name,PkgName,Package Name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEBIAN_UPDATE,package_versionQ_PROTO_DEBIAN_UPDATE,package_version,PkgVersion,Package Version,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DHCP,bootfilenameQ_PROTO_DHCP,bootfilename,BootFilename,Boot Filename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DHCP,chaddrQ_PROTO_DHCP,chaddr,CHAddr,CH Address,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DHCP,ciaddrQ_PROTO_DHCP,ciaddr,CIAddr,CI Address,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DHCP,circuit_idQ_PROTO_DHCP,circuit_id,CircuitID,Circuit ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DHCP,dns_serverQ_PROTO_DHCP,dns_server,DNSServer,DNS Server,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DHCP,end_statusQ_PROTO_DHCP,end_status,EndStatus,End Status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DHCP,giaddrQ_PROTO_DHCP,giaddr,GIAddr,GI Address,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DHCP,ip_lease_timeQ_PROTO_DHCP,ip_lease_time,IPLeaseTime,IP Lease Time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DHCP,remote_idQ_PROTO_DHCP,remote_id,RemoteID,Remote ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DHCP,remote_id_subtypeQ_PROTO_DHCP,remote_id_subtype,RemoteIDSubtype,Remote ID Subtype,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DHCP,remote_id_typeQ_PROTO_DHCP,remote_id_type,RemoteIDType,Remote ID Type,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DHCP,routerQ_PROTO_DHCP,router,Router,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DHCP,siaddrQ_PROTO_DHCP,siaddr,SIAddr,SI Address,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DHCP,snameQ_PROTO_DHCP,sname,Sname,Surname,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DHCP,subnetmaskQ_PROTO_DHCP,subnetmask,Subnetmask,Subnetmask,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DHCP,yiaddrQ_PROTO_DHCP,yiaddr,Yiaddr,Yiaddr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DIAMETER,acct_input_octetsQ_PROTO_DIAMETER,acct_input_octets,AcctInputOctets,Account Input Octets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DIAMETER,acct_multi_session_idQ_PROTO_DIAMETER,acct_multi_session_id,AcctMultiSessionID,Account Multi Session ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DIAMETER,acct_output_octetsQ_PROTO_DIAMETER,acct_output_octets,AcctOutputOctets,Account Output Octets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DIAMETER,acct_record_numberQ_PROTO_DIAMETER,acct_record_number,AcctRecordNum,Account Record Number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DIAMETER,acct_record_typeQ_PROTO_DIAMETER,acct_record_type,AcctRecordType,Account Record Type,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DIAMETER,acct_session_idQ_PROTO_DIAMETER,acct_session_id,AcctSessionID,Account Session ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DIAMETER,acct_sub_session_idQ_PROTO_DIAMETER,acct_sub_session_id,AcctSubSessionID,Account SubSession ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DIAMETER,application_idQ_PROTO_DIAMETER,application_id,AppID,Application ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DIAMETER,auth_request_typeQ_PROTO_DIAMETER,auth_request_type,AuthReqType,Authentication Request Type,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DIAMETER,called_station_idQ_PROTO_DIAMETER,called_station_id,CalledStationID,Called Station ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DIAMETER,calling_station_idQ_PROTO_DIAMETER,calling_station_id,CallingStationID,Calling Station ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DIAMETER,command_codeQ_PROTO_DIAMETER,command_code,CommandCode,Command Code,command,<command>,Command,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DIAMETER,destination_hostQ_PROTO_DIAMETER,destination_host,DestinationHost,Destination Host,dname,<group>,Group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DIAMETER,end_to_end_idQ_PROTO_DIAMETER,end_to_end_id,EndToEndID,End To End ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DIAMETER,framed_ipQ_PROTO_DIAMETER,framed_ip,FramedIP,Framed IP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DIAMETER,hop_by_hop_idQ_PROTO_DIAMETER,hop_by_hop_id,HopByHopID,Hop By Hop ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DIAMETER,loginQ_PROTO_DIAMETER,login,Login,Login,login,<login>,Login,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DIAMETER,nas_idQ_PROTO_DIAMETER,nas_id,NASID,NAS ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DIAMETER,nas_ipQ_PROTO_DIAMETER,nas_ip,NASIP,NAS IP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DIAMETER,nas_portQ_PROTO_DIAMETER,nas_port,NASPort,NAS Port,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DIAMETER,nas_port_idQ_PROTO_DIAMETER,nas_port_id,NASPortID,NAS Port ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DIAMETER,nas_port_typeQ_PROTO_DIAMETER,nas_port_type,NASPortType,NAS Port Type,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DIAMETER,origin_hostQ_PROTO_DIAMETER,origin_host,OriginHost,Origin Host,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DIAMETER,result_codeQ_PROTO_DIAMETER,result_code,ResultCode,Result Code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DIAMETER,session_idQ_PROTO_DIAMETER,session_id,SessionID,Session ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DIAMETER,terminate_causeQ_PROTO_DIAMETER,terminate_cause,TerminateCause,Terminate Cause,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DIMP,actionQ_PROTO_DIMP,action,Action,Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DIMP,attach_idQ_PROTO_DIMP,attach_id,AttachID,Attach ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DIMP,attach_sizeQ_PROTO_DIMP,attach_size,AttachSize,Attach Size,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DIMP,attach_typeQ_PROTO_DIMP,attach_type,AttachType,Attach Type,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DIMP,dateQ_PROTO_DIMP,date,Date,Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DIMP,draftQ_PROTO_DIMP,draft,Draft,Draft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DIMP,attach_filenameQ_PROTO_DIMP,attach_filename,Filename,Filename,objectname,<objectname>,Object Name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DIMP,loginQ_PROTO_DIMP,login,Login,Login,login,<login>,Login,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DIMP,msg_idQ_PROTO_DIMP,msg_id,MsgID,Message ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DIMP,msglist_dateQ_PROTO_DIMP,msglist_date,MsgListDate,Message List Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DIMP,msglist_folderQ_PROTO_DIMP,msglist_folder,MsgListFolder,Message List Folder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DIMP,msglist_receiver_aliasQ_PROTO_DIMP,msglist_receiver_alias,MsgListReceiverAlias,Message List Receiver Alias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DIMP,msglist_senderQ_PROTO_DIMP,msglist_sender,MsgListSender,Message List Sender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DIMP,msglist_sender_aliasQ_PROTO_DIMP,msglist_sender_alias,MsgListSenderAlias,Message List Sender Alias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DIMP,msglist_sender_emailQ_PROTO_DIMP,msglist_sender_email,MsgListSenderEmail,Message List Sender Email,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DIMP,msglist_subjectQ_PROTO_DIMP,msglist_subject,MsgListSubject,Message List Subject,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DIMP,passwordQ_PROTO_DIMP,password,Passwd,Password,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DIMP,receiverQ_PROTO_DIMP,receiver,Receiver,Receiver,recipient,<recipient>,Recipient,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DIMP,receiver_aliasQ_PROTO_DIMP,receiver_alias,ReceiverAlias,Receiver Alias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DIMP,receiver_emailQ_PROTO_DIMP,receiver_email,ReceiverEmail,Receiver Email,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DIMP,receiver_typeQ_PROTO_DIMP,receiver_type,ReceiverType,Receiver Type,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DIMP,senderQ_PROTO_DIMP,sender,Sender,Sender,sender,<sender>,Sender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DIMP,sender_aliasQ_PROTO_DIMP,sender_alias,SenderAlias,Sender Alias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DIMP,sender_emailQ_PROTO_DIMP,sender_email,SenderEmail,Sender Email,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DIMP,subjectQ_PROTO_DIMP,subject,Subject,Subject,subject,<subject>,Subject,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DIRECTCONNECT,file_chunk_data_offsetQ_PROTO_DIRECTCONNECT,file_chunk_data_offset,FileChunkDataOffset,File Chunk Data Offset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DIRECTCONNECT,file_chunk_lenQ_PROTO_DIRECTCONNECT,file_chunk_len,FileChunkLen,File Chunk Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DIRECTCONNECT,file_compression_typeQ_PROTO_DIRECTCONNECT,file_compression_type,FileCompressionType,File Compression Type,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DIRECTCONNECT,file_hashQ_PROTO_DIRECTCONNECT,file_hash,FileHash,File Hash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DIRECTCONNECT,file_is_compressedQ_PROTO_DIRECTCONNECT,file_is_compressed,FileIsCompressed,File Is Compressed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DIRECTCONNECT,loginQ_PROTO_DIRECTCONNECT,login,Login,Login,login,<login>,Login,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DIRECTCONNECT,queryQ_PROTO_DIRECTCONNECT,query,Query,Query,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DIRECTCONNECT,query_wayQ_PROTO_DIRECTCONNECT,query_way,QueryWay,Query Way,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DIRECTCONNECT,sr_filehashQ_PROTO_DIRECTCONNECT,sr_filehash,SrFileHash,Sr File Hash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DIRECTCONNECT,sr_filenameQ_PROTO_DIRECTCONNECT,sr_filename,SrFilename,Sr Filename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DIRECTCONNECT,sr_filesizeQ_PROTO_DIRECTCONNECT,sr_filesize,SrFileSize,Sr File Size,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DNS,ancountQ_PROTO_DNS,ancount,ANCount,AN Count,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DNS,arcountQ_PROTO_DNS,arcount,ARCount,AR Count,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
